time	                CAC40
04/08/2003 02:00	3142
05/08/2003 02:00	3187.61
06/08/2003 02:00	3126.15
07/08/2003 02:00	3130.56
08/08/2003 02:00	3165.49
11/08/2003 02:00	3188.32
12/08/2003 02:00	3208.23
13/08/2003 02:00	3208.06
14/08/2003 02:00	3261.7
15/08/2003 02:00	3279.21
18/08/2003 02:00	3301.08
19/08/2003 02:00	3310.7
20/08/2003 02:00	3280.34
21/08/2003 02:00	3306.42
22/08/2003 02:00	3328.99
25/08/2003 02:00	3291.36
26/08/2003 02:00	3256.69
27/08/2003 02:00	3280.02
28/08/2003 02:00	3322.95
29/08/2003 02:00	3311.42
01/09/2003 02:00	3358.52
02/09/2003 02:00	3363.93
03/09/2003 02:00	3422.78
04/09/2003 02:00	3410.69
05/09/2003 02:00	3392.75
08/09/2003 02:00	3409.72
09/09/2003 02:00	3375.26
10/09/2003 02:00	3328.71
11/09/2003 02:00	3348.25
12/09/2003 02:00	3322.56
15/09/2003 02:00	3338.36
16/09/2003 02:00	3386.41
17/09/2003 02:00	3393.93
18/09/2003 02:00	3415.01
19/09/2003 02:00	3373.64
22/09/2003 02:00	3282.95
23/09/2003 02:00	3266.04
24/09/2003 02:00	3263.78
25/09/2003 02:00	3230.54
26/09/2003 02:00	3216.76
29/09/2003 02:00	3188.71
30/09/2003 02:00	3134.99
01/10/2003 02:00	3191.01
02/10/2003 02:00	3192.94
03/10/2003 02:00	3296.36
06/10/2003 02:00	3281.36
07/10/2003 02:00	3254.75
08/10/2003 02:00	3248.61
09/10/2003 02:00	3324.99
10/10/2003 02:00	3306.12
13/10/2003 02:00	3360.34
14/10/2003 02:00	3344.9
15/10/2003 02:00	3374.98
16/10/2003 02:00	3357.49
17/10/2003 02:00	3353.72
20/10/2003 02:00	3358.8
21/10/2003 02:00	3363.3
22/10/2003 02:00	3302.7
23/10/2003 02:00	3264.29
24/10/2003 02:00	3266.27
27/10/2003 01:00	3306.59
28/10/2003 01:00	3352.15
29/10/2003 01:00	3366.95
30/10/2003 01:00	3387.36
31/10/2003 01:00	3373.2
03/11/2003 01:00	3439.07
04/11/2003 01:00	3424.81
05/11/2003 01:00	3393.25
06/11/2003 01:00	3412.18
07/11/2003 01:00	3453.13
10/11/2003 01:00	3425.19
11/11/2003 01:00	3406.05
12/11/2003 01:00	3411.05
13/11/2003 01:00	3412.55
14/11/2003 01:00	3448.6
17/11/2003 01:00	3359.3
18/11/2003 01:00	3352.92
19/11/2003 01:00	3343.38
20/11/2003 01:00	3324.39
21/11/2003 01:00	3366.12
24/11/2003 01:00	3412.05
25/11/2003 01:00	3418.15
26/11/2003 01:00	3415.19
27/11/2003 01:00	3431.66
28/11/2003 01:00	3424.79
01/12/2003 01:00	3490.26
02/12/2003 01:00	3471.86
03/12/2003 01:00	3501.93
04/12/2003 01:00	3496.55
05/12/2003 01:00	3457.14
08/12/2003 01:00	3434.91
09/12/2003 01:00	3456.12
10/12/2003 01:00	3438.85
11/12/2003 01:00	3467.9
12/12/2003 01:00	3470.6
15/12/2003 01:00	3490.42
16/12/2003 01:00	3486.6
17/12/2003 01:00	3479.87
18/12/2003 01:00	3503.21
19/12/2003 01:00	3502.04
22/12/2003 01:00	3496.06
23/12/2003 01:00	3500.09
24/12/2003 01:00	3510.3
29/12/2003 01:00	3520.79
30/12/2003 01:00	3529.18
31/12/2003 01:00	3557.9
02/01/2004 01:00	3596.8
05/01/2004 01:00	3608.29
06/01/2004 01:00	3595.82
07/01/2004 01:00	3563.51
08/01/2004 01:00	3592.73
09/01/2004 01:00	3574.8
12/01/2004 01:00	3560.1
13/01/2004 01:00	3576.18
14/01/2004 01:00	3612.55
15/01/2004 01:00	3626.97
16/01/2004 01:00	3671.8
19/01/2004 01:00	3689.97
20/01/2004 01:00	3660.19
21/01/2004 01:00	3676.38
22/01/2004 01:00	3695.6
23/01/2004 01:00	3693.36
26/01/2004 01:00	3675.72
27/01/2004 01:00	3697.42
28/01/2004 01:00	3706.79
29/01/2004 01:00	3662.3
30/01/2004 01:00	3638.44
02/02/2004 01:00	3665.02
03/02/2004 01:00	3638.21
04/02/2004 01:00	3607.57
05/02/2004 01:00	3610.31
06/02/2004 01:00	3624.72
09/02/2004 01:00	3663.73
10/02/2004 01:00	3668.45
11/02/2004 01:00	3677.85
12/02/2004 01:00	3681.56
13/02/2004 01:00	3649.34
16/02/2004 01:00	3678.07
17/02/2004 01:00	3703.82
18/02/2004 01:00	3709.02
19/02/2004 01:00	3759.32
20/02/2004 01:00	3733.28
23/02/2004 01:00	3731.15
24/02/2004 01:00	3683.44
25/02/2004 01:00	3702.63
26/02/2004 01:00	3714.49
27/02/2004 01:00	3725.44
01/03/2004 01:00	3748.87
02/03/2004 01:00	3785.36
03/03/2004 01:00	3758.51
04/03/2004 01:00	3776.94
05/03/2004 01:00	3761.11
08/03/2004 01:00	3781.38
09/03/2004 01:00	3737.03
10/03/2004 01:00	3758.09
11/03/2004 01:00	3646.43
12/03/2004 01:00	3661.78
15/03/2004 01:00	3573.84
16/03/2004 01:00	3588.04
17/03/2004 01:00	3656.04
18/03/2004 01:00	3589.98
19/03/2004 01:00	3613.28
22/03/2004 01:00	3539.22
23/03/2004 01:00	3539.91
24/03/2004 01:00	3518.45
25/03/2004 01:00	3570.4
26/03/2004 01:00	3592.39
29/03/2004 02:00	3634.18
30/03/2004 02:00	3620.1
31/03/2004 02:00	3625.23
01/04/2004 02:00	3669.98
02/04/2004 02:00	3739.91
05/04/2004 02:00	3781.2
06/04/2004 02:00	3746.11
07/04/2004 02:00	3734.56
08/04/2004 02:00	3740.11
13/04/2004 02:00	3774.69
14/04/2004 02:00	3731.43
15/04/2004 02:00	3722.76
16/04/2004 02:00	3751.59
19/04/2004 02:00	3743.43
20/04/2004 02:00	3773.43
21/04/2004 02:00	3743.15
22/04/2004 02:00	3785.55
23/04/2004 02:00	3811.43
26/04/2004 02:00	3785.55
27/04/2004 02:00	3782.09
28/04/2004 02:00	3722.59
29/04/2004 02:00	3689.39
30/04/2004 02:00	3674.28
03/05/2004 02:00	3705.48
04/05/2004 02:00	3700.79
05/05/2004 02:00	3729.38
06/05/2004 02:00	3655.14
07/05/2004 02:00	3653.18
10/05/2004 02:00	3553.35
11/05/2004 02:00	3606.41
12/05/2004 02:00	3564.34
13/05/2004 02:00	3614.24
14/05/2004 02:00	3603.26
17/05/2004 02:00	3553.02
18/05/2004 02:00	3569.14
19/05/2004 02:00	3643.32
20/05/2004 02:00	3609.97
21/05/2004 02:00	3607.02
24/05/2004 02:00	3628.82
25/05/2004 02:00	3610.53
26/05/2004 02:00	3659.92
27/05/2004 02:00	3679.37
28/05/2004 02:00	3652.03
31/05/2004 02:00	3669.63
01/06/2004 02:00	3624.47
02/06/2004 02:00	3646.23
03/06/2004 02:00	3654.37
04/06/2004 02:00	3698.87
07/06/2004 02:00	3722.23
08/06/2004 02:00	3723.46
09/06/2004 02:00	3699.29
10/06/2004 02:00	3711.38
11/06/2004 02:00	3699.38
14/06/2004 02:00	3647.1
15/06/2004 02:00	3683.43
16/06/2004 02:00	3714.5
17/06/2004 02:00	3718.08
18/06/2004 02:00	3740.9
21/06/2004 02:00	3740.28
22/06/2004 02:00	3700.32
23/06/2004 02:00	3720.14
24/06/2004 02:00	3755.75
25/06/2004 02:00	3742.38
28/06/2004 02:00	3771.58
29/06/2004 02:00	3756.48
30/06/2004 02:00	3732.99
01/07/2004 02:00	3716.2
02/07/2004 02:00	3685.06
05/07/2004 02:00	3688.18
06/07/2004 02:00	3660.68
07/07/2004 02:00	3660.4
08/07/2004 02:00	3670.41
09/07/2004 02:00	3668.48
12/07/2004 02:00	3651.63
13/07/2004 02:00	3656.18
14/07/2004 02:00	3648.75
15/07/2004 02:00	3610.55
16/07/2004 02:00	3610.4
19/07/2004 02:00	3592.63
20/07/2004 02:00	3607.39
21/07/2004 02:00	3637.47
22/07/2004 02:00	3572.84
23/07/2004 02:00	3567.29
26/07/2004 02:00	3532.61
27/07/2004 02:00	3565.1
28/07/2004 02:00	3575.92
29/07/2004 02:00	3643.79
30/07/2004 02:00	3647.1
02/08/2004 02:00	3623.79
03/08/2004 02:00	3650.8
04/08/2004 02:00	3607.58
05/08/2004 02:00	3622.98
06/08/2004 02:00	3528.64
09/08/2004 02:00	3497.3
10/08/2004 02:00	3533.06
11/08/2004 02:00	3502.95
12/08/2004 02:00	3494.23
13/08/2004 02:00	3484.84
16/08/2004 02:00	3516.68
17/08/2004 02:00	3533.13
18/08/2004 02:00	3541.48
19/08/2004 02:00	3544.42
20/08/2004 02:00	3538.02
23/08/2004 02:00	3589.69
24/08/2004 02:00	3594.38
25/08/2004 02:00	3595.26
26/08/2004 02:00	3629.84
27/08/2004 02:00	3649.24
30/08/2004 02:00	3636.71
31/08/2004 02:00	3594.28
01/09/2004 02:00	3613.23
02/09/2004 02:00	3633.38
03/09/2004 02:00	3665.94
06/09/2004 02:00	3673.03
07/09/2004 02:00	3682.14
08/09/2004 02:00	3677.55
09/09/2004 02:00	3652.02
10/09/2004 02:00	3677.61
13/09/2004 02:00	3725.4
14/09/2004 02:00	3708.03
15/09/2004 02:00	3691.85
16/09/2004 02:00	3691.68
17/09/2004 02:00	3726.22
20/09/2004 02:00	3703.69
21/09/2004 02:00	3731.14
22/09/2004 02:00	3692.11
23/09/2004 02:00	3653.1
24/09/2004 02:00	3673.51
27/09/2004 02:00	3656.93
28/09/2004 02:00	3667.47
29/09/2004 02:00	3682.67
30/09/2004 02:00	3640.61
01/10/2004 02:00	3730.16
04/10/2004 02:00	3767.06
05/10/2004 02:00	3770.24
06/10/2004 02:00	3764.59
07/10/2004 02:00	3758.7
08/10/2004 02:00	3737.87
11/10/2004 02:00	3727.64
12/10/2004 02:00	3688.73
13/10/2004 02:00	3694.32
14/10/2004 02:00	3664.95
15/10/2004 02:00	3670.76
18/10/2004 02:00	3659.81
19/10/2004 02:00	3700.56
20/10/2004 02:00	3665.68
21/10/2004 02:00	3687.53
22/10/2004 02:00	3687.17
25/10/2004 02:00	3609.06
26/10/2004 02:00	3619.48
27/10/2004 02:00	3678.39
28/10/2004 02:00	3721.82
29/10/2004 02:00	3706.82
01/11/2004 01:00	3734.07
02/11/2004 01:00	3765.84
03/11/2004 01:00	3769.93
04/11/2004 01:00	3762.45
05/11/2004 01:00	3780.99
08/11/2004 01:00	3776.99
09/11/2004 01:00	3769.94
10/11/2004 01:00	3784.91
11/11/2004 01:00	3833.79
12/11/2004 01:00	3835.11
15/11/2004 01:00	3820.97
16/11/2004 01:00	3794.27
17/11/2004 01:00	3844.14
18/11/2004 01:00	3830.39
19/11/2004 01:00	3798.78
22/11/2004 01:00	3774.25
23/11/2004 01:00	3780.09
24/11/2004 01:00	3760.7
25/11/2004 01:00	3797.59
26/11/2004 01:00	3782.2
29/11/2004 01:00	3780.61
30/11/2004 01:00	3753.75
01/12/2004 01:00	3796.71
02/12/2004 01:00	3811.45
03/12/2004 01:00	3783.51
06/12/2004 01:00	3767.39
07/12/2004 01:00	3787.45
08/12/2004 01:00	3775.04
09/12/2004 01:00	3747.46
10/12/2004 01:00	3768.42
13/12/2004 01:00	3805.94
14/12/2004 01:00	3814.39
15/12/2004 01:00	3802.99
16/12/2004 01:00	3810.67
17/12/2004 01:00	3744.92
20/12/2004 01:00	3764.04
21/12/2004 01:00	3770.03
22/12/2004 01:00	3806.15
23/12/2004 01:00	3819.68
24/12/2004 01:00	3822.76
27/12/2004 01:00	3817.69
28/12/2004 01:00	3824.83
29/12/2004 01:00	3827.16
30/12/2004 01:00	3827.95
31/12/2004 01:00	3821.16
03/01/2005 01:00	3855.68
04/01/2005 01:00	3863.3
05/01/2005 01:00	3829.36
06/01/2005 01:00	3856.48
07/01/2005 01:00	3877.96
10/01/2005 01:00	3877.82
11/01/2005 01:00	3848.99
12/01/2005 01:00	3816.14
13/01/2005 01:00	3834.11
14/01/2005 01:00	3854.6
17/01/2005 01:00	3881.44
18/01/2005 01:00	3875.02
19/01/2005 01:00	3869.01
20/01/2005 01:00	3842.44
21/01/2005 01:00	3854.19
24/01/2005 01:00	3848.71
25/01/2005 01:00	3882.04
26/01/2005 01:00	3879.82
27/01/2005 01:00	3891.4
28/01/2005 01:00	3870.35
31/01/2005 01:00	3913.69
01/02/2005 01:00	3939.18
02/02/2005 01:00	3951.72
03/02/2005 01:00	3928.94
04/02/2005 01:00	3958.01
07/02/2005 01:00	3981.9
08/02/2005 01:00	3980.77
09/02/2005 01:00	3969.62
10/02/2005 01:00	3970.37
11/02/2005 01:00	4016.75
14/02/2005 01:00	4012.11
15/02/2005 01:00	4030.45
16/02/2005 01:00	4009.02
17/02/2005 01:00	4005.5
18/02/2005 01:00	4029.02
21/02/2005 01:00	4022.62
22/02/2005 01:00	4002.33
23/02/2005 01:00	3977.19
24/02/2005 01:00	3977.67
25/02/2005 01:00	4034.57
28/02/2005 01:00	4027.16
01/03/2005 01:00	4054.98
02/03/2005 01:00	4062.72
03/03/2005 01:00	4061.35
04/03/2005 01:00	4091.58
07/03/2005 01:00	4108
08/03/2005 01:00	4085.38
09/03/2005 01:00	4066.69
10/03/2005 01:00	4038.21
11/03/2005 01:00	4049.18
14/03/2005 01:00	4048.55
15/03/2005 01:00	4077.74
16/03/2005 01:00	4019.4
17/03/2005 01:00	4032.07
18/03/2005 01:00	4050.77
21/03/2005 01:00	4033
22/03/2005 01:00	4047.18
23/03/2005 01:00	4032.41
24/03/2005 01:00	4078.31
29/03/2005 02:00	4081.65
30/03/2005 02:00	4064.61
31/03/2005 02:00	4067.78
01/04/2005 02:00	4080.08
04/04/2005 02:00	4052.32
05/04/2005 02:00	4087.94
06/04/2005 02:00	4106.99
07/04/2005 02:00	4124.37
08/04/2005 02:00	4124.29
11/04/2005 02:00	4117.62
12/04/2005 02:00	4096.81
13/04/2005 02:00	4116.85
14/04/2005 02:00	4111.11
15/04/2005 02:00	4032.28
18/04/2005 02:00	3949.59
19/04/2005 02:00	3962.39
20/04/2005 02:00	3950.02
21/04/2005 02:00	3951.02
22/04/2005 02:00	3980.18
25/04/2005 02:00	3993.07
26/04/2005 02:00	3993.04
27/04/2005 02:00	3927.68
28/04/2005 02:00	3911.45
29/04/2005 02:00	3911.71
02/05/2005 02:00	3938.77
03/05/2005 02:00	3955.93
04/05/2005 02:00	3987.63
05/05/2005 02:00	4019.35
06/05/2005 02:00	4033.46
09/05/2005 02:00	4020.19
10/05/2005 02:00	4000.25
11/05/2005 02:00	3979.53
12/05/2005 02:00	4015.65
13/05/2005 02:00	4017.89
16/05/2005 02:00	4010.98
17/05/2005 02:00	4006.19
18/05/2005 02:00	4073.15
19/05/2005 02:00	4085.98
20/05/2005 02:00	4096.18
23/05/2005 02:00	4118.37
24/05/2005 02:00	4102.06
25/05/2005 02:00	4100.27
26/05/2005 02:00	4137.28
27/05/2005 02:00	4131.83
30/05/2005 02:00	4134.87
31/05/2005 02:00	4120.73
01/06/2005 02:00	4178.25
02/06/2005 02:00	4183.72
03/06/2005 02:00	4162.47
06/06/2005 02:00	4146.47
07/06/2005 02:00	4180.74
08/06/2005 02:00	4171.35
09/06/2005 02:00	4153.71
10/06/2005 02:00	4184.1
13/06/2005 02:00	4203.49
14/06/2005 02:00	4197.74
15/06/2005 02:00	4184.36
16/06/2005 02:00	4185.15
17/06/2005 02:00	4220.91
20/06/2005 02:00	4193.4
21/06/2005 02:00	4222.02
22/06/2005 02:00	4229.55
23/06/2005 02:00	4240.18
24/06/2005 02:00	4199.87
27/06/2005 02:00	4157.68
28/06/2005 02:00	4194.33
29/06/2005 02:00	4231.88
30/06/2005 02:00	4229.35
01/07/2005 02:00	4269.62
04/07/2005 02:00	4264.6
05/07/2005 02:00	4252.75
06/07/2005 02:00	4279.95
07/07/2005 02:00	4220.62
08/07/2005 02:00	4300.31
11/07/2005 02:00	4321.56
12/07/2005 02:00	4313.78
13/07/2005 02:00	4343.62
14/07/2005 02:00	4370.88
15/07/2005 02:00	4373.77
18/07/2005 02:00	4363.47
19/07/2005 02:00	4424.25
20/07/2005 02:00	4418.39
21/07/2005 02:00	4425.66
22/07/2005 02:00	4415.52
25/07/2005 02:00	4422.12
26/07/2005 02:00	4420.78
27/07/2005 02:00	4433.13
28/07/2005 02:00	4462.26
29/07/2005 02:00	4451.74
01/08/2005 02:00	4456.87
02/08/2005 02:00	4503.33
03/08/2005 02:00	4495.48
04/08/2005 02:00	4458.97
05/08/2005 02:00	4421.7
08/08/2005 02:00	4441.01
09/08/2005 02:00	4491.69
10/08/2005 02:00	4527.11
11/08/2005 02:00	4509.1
12/08/2005 02:00	4476.48
15/08/2005 02:00	4466.58
16/08/2005 02:00	4444.57
17/08/2005 02:00	4439.63
18/08/2005 02:00	4430.07
19/08/2005 02:00	4487.9
22/08/2005 02:00	4485.94
23/08/2005 02:00	4436.56
24/08/2005 02:00	4424.43
25/08/2005 02:00	4378.51
26/08/2005 02:00	4342.7
29/08/2005 02:00	4361.27
30/08/2005 02:00	4356.66
31/08/2005 02:00	4399.36
01/09/2005 02:00	4424.15
02/09/2005 02:00	4404.95
05/09/2005 02:00	4430.09
06/09/2005 02:00	4472.55
07/09/2005 02:00	4486.19
08/09/2005 02:00	4465.94
09/09/2005 02:00	4491.68
12/09/2005 02:00	4491.82
13/09/2005 02:00	4453.41
14/09/2005 02:00	4470.43
15/09/2005 02:00	4479.39
16/09/2005 02:00	4509.49
19/09/2005 02:00	4505.68
20/09/2005 02:00	4531.8
21/09/2005 02:00	4468.06
22/09/2005 02:00	4448.15
23/09/2005 02:00	4477.2
26/09/2005 02:00	4566.92
27/09/2005 02:00	4546.8
28/09/2005 02:00	4599.63
29/09/2005 02:00	4578.86
30/09/2005 02:00	4600.02
03/10/2005 02:00	4622.54
04/10/2005 02:00	4650.24
05/10/2005 02:00	4594.11
06/10/2005 02:00	4536.9
07/10/2005 02:00	4528.79
10/10/2005 02:00	4536.22
11/10/2005 02:00	4549.68
12/10/2005 02:00	4515.05
13/10/2005 02:00	4470.13
14/10/2005 02:00	4482.13
17/10/2005 02:00	4489.21
18/10/2005 02:00	4461.14
19/10/2005 02:00	4375.09
20/10/2005 02:00	4390.66
21/10/2005 02:00	4366.52
24/10/2005 02:00	4421.97
25/10/2005 02:00	4396.99
26/10/2005 02:00	4412.7
27/10/2005 02:00	4336.41
28/10/2005 02:00	4326.71
31/10/2005 01:00	4436.45
01/11/2005 01:00	4434.75
02/11/2005 01:00	4429.65
03/11/2005 01:00	4502.02
04/11/2005 01:00	4498.7
07/11/2005 01:00	4503.65
08/11/2005 01:00	4503.62
09/11/2005 01:00	4480.23
10/11/2005 01:00	4479.5
11/11/2005 01:00	4536.49
14/11/2005 01:00	4548.45
15/11/2005 01:00	4543.15
16/11/2005 01:00	4512.13
17/11/2005 01:00	4523.18
18/11/2005 01:00	4556.23
21/11/2005 01:00	4586.38
22/11/2005 01:00	4580.81
23/11/2005 01:00	4608.65
24/11/2005 01:00	4586.84
25/11/2005 01:00	4600.48
28/11/2005 01:00	4575.31
29/11/2005 01:00	4588.73
30/11/2005 01:00	4567.41
01/12/2005 01:00	4636.46
02/12/2005 01:00	4662.5
05/12/2005 01:00	4650.54
06/12/2005 01:00	4677.2
07/12/2005 01:00	4660.58
08/12/2005 01:00	4669.93
09/12/2005 01:00	4661.01
12/12/2005 01:00	4673.13
13/12/2005 01:00	4693.4
14/12/2005 01:00	4674.85
15/12/2005 01:00	4673.14
16/12/2005 01:00	4704.41
19/12/2005 01:00	4694.86
20/12/2005 01:00	4703.48
21/12/2005 01:00	4752.41
22/12/2005 01:00	4751.96
23/12/2005 01:00	4757.74
27/12/2005 01:00	4769.38
28/12/2005 01:00	4756.93
29/12/2005 01:00	4772.93
30/12/2005 01:00	4715.23
02/01/2006 01:00	4754.92
03/01/2006 01:00	4776.98
04/01/2006 01:00	4838.52
05/01/2006 01:00	4835.09
06/01/2006 01:00	4867.15
09/01/2006 01:00	4875.09
10/01/2006 01:00	4861.93
11/01/2006 01:00	4890.49
12/01/2006 01:00	4890.24
13/01/2006 01:00	4850.53
16/01/2006 01:00	4856.09
17/01/2006 01:00	4807.14
18/01/2006 01:00	4772.09
19/01/2006 01:00	4814.09
20/01/2006 01:00	4773.48
23/01/2006 01:00	4751.99
24/01/2006 01:00	4748.32
25/01/2006 01:00	4791
26/01/2006 01:00	4876.52
27/01/2006 01:00	4956.6
30/01/2006 01:00	4936.79
31/01/2006 01:00	4947.99
01/02/2006 01:00	4999.39
02/02/2006 01:00	4927.89
03/02/2006 01:00	4937.56
06/02/2006 01:00	4934.59
07/02/2006 01:00	4935.4
08/02/2006 01:00	4895.08
09/02/2006 01:00	4955.74
10/02/2006 01:00	4910.82
13/02/2006 01:00	4957.36
14/02/2006 01:00	4961.34
15/02/2006 01:00	4934.09
16/02/2006 01:00	4973.09
17/02/2006 01:00	5000
20/02/2006 01:00	4979.94
21/02/2006 01:00	4991.93
22/02/2006 01:00	5041.6
23/02/2006 01:00	5040.39
24/02/2006 01:00	5073.95
27/02/2006 01:00	5080.52
28/02/2006 01:00	5000.45
01/03/2006 01:00	5057.61
02/03/2006 01:00	5009.09
03/03/2006 01:00	4989.15
06/03/2006 01:00	5010.72
07/03/2006 01:00	4992.21
08/03/2006 01:00	4969.51
09/03/2006 01:00	5007.84
10/03/2006 01:00	5069.27
13/03/2006 01:00	5107.47
14/03/2006 01:00	5117.16
15/03/2006 01:00	5127.93
16/03/2006 01:00	5126.01
17/03/2006 01:00	5141.08
20/03/2006 01:00	5138.51
21/03/2006 01:00	5148.56
22/03/2006 01:00	5194.78
23/03/2006 01:00	5194.78
24/03/2006 01:00	5218.71
27/03/2006 02:00	5162.44
28/03/2006 02:00	5149.99
29/03/2006 02:00	5180.25
30/03/2006 02:00	5240.1
31/03/2006 02:00	5220.85
03/04/2006 02:00	5255.26
04/04/2006 02:00	5205.81
05/04/2006 02:00	5221.03
06/04/2006 02:00	5222.36
07/04/2006 02:00	5174.96
10/04/2006 02:00	5190.27
11/04/2006 02:00	5112.6
12/04/2006 02:00	5085.11
13/04/2006 02:00	5102.62
18/04/2006 02:00	5095.97
19/04/2006 02:00	5158.14
20/04/2006 02:00	5206.79
21/04/2006 02:00	5252.38
24/04/2006 02:00	5221.44
25/04/2006 02:00	5235.34
26/04/2006 02:00	5252.32
27/04/2006 02:00	5213.55
28/04/2006 02:00	5188.4
02/05/2006 02:00	5241.19
03/05/2006 02:00	5193.94
04/05/2006 02:00	5233.7
05/05/2006 02:00	5286.4
08/05/2006 02:00	5282.4
09/05/2006 02:00	5312.18
10/05/2006 02:00	5278.27
11/05/2006 02:00	5262.94
12/05/2006 02:00	5150.45
15/05/2006 02:00	5064.85
16/05/2006 02:00	5081.69
17/05/2006 02:00	4920.31
18/05/2006 02:00	4908.69
19/05/2006 02:00	4944.57
22/05/2006 02:00	4813.5
23/05/2006 02:00	4931.53
24/05/2006 02:00	4870.02
25/05/2006 02:00	4949.53
26/05/2006 02:00	5045.09
29/05/2006 02:00	5015.32
30/05/2006 02:00	4893.87
31/05/2006 02:00	4930.18
01/06/2006 02:00	4947.29
02/06/2006 02:00	4959.7
05/06/2006 02:00	4916.04
06/06/2006 02:00	4797.92
07/06/2006 02:00	4824.77
08/06/2006 02:00	4684.34
09/06/2006 02:00	4768.18
12/06/2006 02:00	4723.18
13/06/2006 02:00	4617.59
14/06/2006 02:00	4615.44
15/06/2006 02:00	4724.58
16/06/2006 02:00	4694.89
19/06/2006 02:00	4729.02
20/06/2006 02:00	4770.42
21/06/2006 02:00	4774.73
22/06/2006 02:00	4803.29
23/06/2006 02:00	4817.63
26/06/2006 02:00	4801.49
27/06/2006 02:00	4771.24
28/06/2006 02:00	4774
29/06/2006 02:00	4880.38
30/06/2006 02:00	4965.96
03/07/2006 02:00	4980.62
04/07/2006 02:00	4983.88
05/07/2006 02:00	4921.3
06/07/2006 02:00	4966.45
07/07/2006 02:00	4953.71
10/07/2006 02:00	4982.48
11/07/2006 02:00	4914.39
12/07/2006 02:00	4941.73
13/07/2006 02:00	4852.52
14/07/2006 02:00	4780.79
17/07/2006 02:00	4750.08
18/07/2006 02:00	4734.54
19/07/2006 02:00	4846.54
20/07/2006 02:00	4865.04
21/07/2006 02:00	4818.55
24/07/2006 02:00	4914.93
25/07/2006 02:00	4933.12
26/07/2006 02:00	4943
27/07/2006 02:00	5001.21
28/07/2006 02:00	5028.51
31/07/2006 02:00	5009.42
01/08/2006 02:00	4948.23
02/08/2006 02:00	5026.25
03/08/2006 02:00	4983.68
04/08/2006 02:00	5040.95
07/08/2006 02:00	4956.34
08/08/2006 02:00	4967.95
09/08/2006 02:00	5025.15
10/08/2006 02:00	4976.64
11/08/2006 02:00	4985.52
14/08/2006 02:00	5046.93
15/08/2006 02:00	5115.02
16/08/2006 02:00	5137.31
17/08/2006 02:00	5144.84
18/08/2006 02:00	5135.69
21/08/2006 02:00	5104.65
22/08/2006 02:00	5128.33
23/08/2006 02:00	5082.73
24/08/2006 02:00	5112.85
25/08/2006 02:00	5111.13
28/08/2006 02:00	5148.52
29/08/2006 02:00	5160.32
30/08/2006 02:00	5182.79
31/08/2006 02:00	5165.04
01/09/2006 02:00	5183.45
04/09/2006 02:00	5203.24
05/09/2006 02:00	5172.85
06/09/2006 02:00	5115.52
07/09/2006 02:00	5060.09
08/09/2006 02:00	5073.57
11/09/2006 02:00	5058.31
12/09/2006 02:00	5125.97
13/09/2006 02:00	5137.93
14/09/2006 02:00	5123.85
15/09/2006 02:00	5144.88
18/09/2006 02:00	5146.96
19/09/2006 02:00	5115.99
20/09/2006 02:00	5192.74
21/09/2006 02:00	5208.32
22/09/2006 02:00	5141.95
25/09/2006 02:00	5146.49
26/09/2006 02:00	5219.59
27/09/2006 02:00	5243.1
28/09/2006 02:00	5250.01
29/09/2006 02:00	5250.01
02/10/2006 02:00	5243.64
03/10/2006 02:00	5219.79
04/10/2006 02:00	5256.55
05/10/2006 02:00	5288.53
06/10/2006 02:00	5282.06
09/10/2006 02:00	5284.74
10/10/2006 02:00	5309.79
11/10/2006 02:00	5313.19
12/10/2006 02:00	5361.51
13/10/2006 02:00	5353.23
16/10/2006 02:00	5361.97
17/10/2006 02:00	5302.99
18/10/2006 02:00	5361.29
19/10/2006 02:00	5359.74
20/10/2006 02:00	5375.35
23/10/2006 02:00	5411.81
24/10/2006 02:00	5404.54
25/10/2006 02:00	5422.28
26/10/2006 02:00	5433.79
27/10/2006 02:00	5396.03
30/10/2006 01:00	5362.23
31/10/2006 01:00	5348.73
01/11/2006 01:00	5370.86
02/11/2006 01:00	5310.07
03/11/2006 01:00	5336.3
06/11/2006 01:00	5402.36
07/11/2006 01:00	5437.78
08/11/2006 01:00	5437.16
09/11/2006 01:00	5448.6
10/11/2006 01:00	5447.5
13/11/2006 01:00	5490.56
14/11/2006 01:00	5476.28
15/11/2006 01:00	5511.53
16/11/2006 01:00	5505.72
17/11/2006 01:00	5439.71
20/11/2006 01:00	5454.74
21/11/2006 01:00	5459.35
22/11/2006 01:00	5452.49
23/11/2006 01:00	5424.86
24/11/2006 01:00	5389.46
27/11/2006 01:00	5308.65
28/11/2006 01:00	5306.24
29/11/2006 01:00	5381.25
30/11/2006 01:00	5327.64
01/12/2006 01:00	5254.05
04/12/2006 01:00	5296.08
05/12/2006 01:00	5359.69
06/12/2006 01:00	5350.62
07/12/2006 01:00	5379.21
08/12/2006 01:00	5384.16
11/12/2006 01:00	5427.56
12/12/2006 01:00	5426.82
13/12/2006 01:00	5475.85
14/12/2006 01:00	5509.58
15/12/2006 01:00	5541.62
18/12/2006 01:00	5530.32
19/12/2006 01:00	5484.76
20/12/2006 01:00	5514.42
21/12/2006 01:00	5510.39
22/12/2006 01:00	5453.94
27/12/2006 01:00	5540.01
